datetime,city,latitude,longitude,pm2.5,pm10,no2,so2,co,o3,temp,humidity,AQI,AQI_Category,Risk_Level,asthma_risk_level
2025-05-29 08:45:00,Madurai,9.9252,78.1198,19.5,41.91,15.43,19.59,0.26,14.71,24.79,89.06,41.91,Good,Low,Low
2025-05-29 09:00:00,Chennai,13.0827,80.2707,9.0,68.0,5.4,4.0,0.46,14.5,24.86,92.0,68.0,Satisfactory,Moderate,Moderate
2025-05-29 09:00:00,Madurai,9.9252,78.1198,15.5,34.0,15.65,18.67,0.25,13.33,24.79,89.06,34.0,Good,Low,Low
2025-05-29 09:15:00,Chennai,13.0827,80.2707,9.0,68.0,6.0,4.1,0.41,11.0,24.86,92.0,68.0,Satisfactory,Moderate,Moderate
2025-05-29 09:15:00,Delhi,28.6139,77.209,64.0,146.0,16.7,12.4,0.58,97.7,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 09:15:00,Madurai,9.9252,78.1198,15.5,34.0,15.75,19.24,0.24,12.17,24.79,89.06,34.0,Good,Low,Low
2025-05-29 09:30:00,Chennai,13.0827,80.2707,9.0,68.0,4.6,3.7,0.48,10.54,24.86,92.0,68.0,Satisfactory,Moderate,Moderate
2025-05-29 09:30:00,Delhi,28.6139,77.209,64.0,146.0,17.3,12.8,0.56,100.0,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 09:45:00,Chennai,13.0827,80.2707,9.0,68.0,5.6,4.0,0.55,6.72,24.86,92.0,68.0,Satisfactory,Moderate,Moderate
2025-05-29 09:45:00,Delhi,28.6139,77.209,64.0,146.0,12.8,12.8,0.55,100.6,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 09:45:00,Madurai,9.9252,78.1198,15.5,34.0,15.24,20.74,0.27,8.65,24.79,89.06,34.0,Good,Low,Low
2025-05-29 10:00:00,Chennai,13.0827,80.2707,10.0,73.0,6.1,4.0,0.54,10.58,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 10:00:00,Delhi,28.6139,77.209,64.0,146.0,17.0,13.3,0.61,106.2,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 10:00:00,Madurai,9.9252,78.1198,66.33,180.5,15.88,20.74,0.25,11.2,24.79,89.06,153.82214765100673,Moderate,High,High
2025-05-29 10:15:00,Chennai,13.0827,80.2707,10.0,73.0,5.9,3.9,0.55,11.82,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 10:15:00,Delhi,28.6139,77.209,72.0,156.0,19.0,12.9,0.63,105.7,8.56,84.11,138.55172413793105,Moderate,High,High
2025-05-29 10:15:00,Madurai,9.9252,78.1198,66.33,180.5,15.54,20.74,0.26,12.87,24.79,89.06,153.82214765100673,Moderate,High,High
2025-05-29 10:30:00,Chennai,13.0827,80.2707,10.0,73.0,4.3,4.3,0.55,13.92,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 10:30:00,Delhi,28.6139,77.209,72.0,156.0,23.7,11.4,0.62,101.1,8.56,84.11,138.55172413793105,Moderate,High,High
2025-05-29 10:30:00,Madurai,9.9252,78.1198,66.33,180.5,15.66,20.74,0.26,14.1,24.79,89.06,153.82214765100673,Moderate,High,High
2025-05-29 10:45:00,Chennai,13.0827,80.2707,10.0,73.0,2.6,5.2,0.54,14.29,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 10:45:00,Delhi,28.6139,77.209,72.0,156.0,27.1,12.2,0.71,94.5,8.56,84.11,138.55172413793105,Moderate,High,High
2025-05-29 10:45:00,Madurai,9.9252,78.1198,66.33,180.5,15.57,19.43,0.25,13.24,24.79,89.06,153.82214765100673,Moderate,High,High
2025-05-29 11:00:00,Chennai,13.0827,80.2707,7.0,82.0,5.1,4.9,0.54,11.15,24.86,92.0,82.0,Satisfactory,Moderate,Moderate
2025-05-29 11:00:00,Delhi,28.6139,77.209,72.0,156.0,24.6,13.1,0.76,92.7,8.56,84.11,138.55172413793105,Moderate,High,High
2025-05-29 11:00:00,Madurai,9.9252,78.1198,14.5,32.0,16.02,12.5,0.25,12.2,24.79,89.06,32.0,Good,Low,Low
2025-05-29 11:15:00,Chennai,13.0827,80.2707,7.0,82.0,6.6,4.4,0.54,9.7,24.86,92.0,82.0,Satisfactory,Moderate,Moderate
2025-05-29 11:15:00,Delhi,28.6139,77.209,67.0,179.0,43.4,12.9,0.95,74.9,8.56,84.11,152.8255033557047,Moderate,High,High
2025-05-29 11:15:00,Madurai,9.9252,78.1198,14.5,32.0,16.21,13.45,0.26,12.72,24.79,89.06,32.0,Good,Low,Low
2025-05-29 11:30:00,Chennai,13.0827,80.2707,7.0,82.0,7.2,4.5,0.56,15.74,24.86,92.0,82.0,Satisfactory,Moderate,Moderate
2025-05-29 11:30:00,Delhi,28.6139,77.209,67.0,179.0,26.1,12.3,0.7,70.3,8.56,84.11,152.8255033557047,Moderate,High,High
2025-05-29 11:30:00,Madurai,9.9252,78.1198,14.5,32.0,15.72,17.14,0.25,15.38,24.79,89.06,32.0,Good,Low,Low
2025-05-29 11:45:00,Chennai,13.0827,80.2707,7.0,82.0,7.8,4.3,0.56,15.01,24.86,92.0,82.0,Satisfactory,Moderate,Moderate
2025-05-29 11:45:00,Delhi,28.6139,77.209,67.0,179.0,14.8,12.0,0.42,64.2,8.56,84.11,152.8255033557047,Moderate,High,High
2025-05-29 11:45:00,Madurai,9.9252,78.1198,15.18,33.36,15.79,17.13,0.25,15.02,24.79,89.06,33.36,Good,Low,Low
2025-05-29 12:00:00,Chennai,13.0827,80.2707,10.0,92.0,8.5,4.1,0.57,15.03,24.86,92.0,92.0,Satisfactory,Moderate,Moderate
2025-05-29 12:00:00,Delhi,28.6139,77.209,67.0,179.0,13.3,12.2,0.37,62.6,8.56,84.11,152.8255033557047,Moderate,High,High
2025-05-29 12:00:00,Madurai,9.9252,78.1198,45.0,93.0,15.7,18.24,0.25,14.43,24.79,89.06,93.0,Satisfactory,Moderate,Moderate
2025-05-29 12:15:00,Chennai,13.0827,80.2707,10.0,92.0,9.3,3.9,0.6,13.23,24.86,92.0,92.0,Satisfactory,Moderate,Moderate
2025-05-29 12:15:00,Delhi,28.6139,77.209,57.0,367.0,25.4,11.3,0.35,68.7,8.56,84.11,321.0506329113924,Very Poor,Severe,Severe
2025-05-29 12:15:00,Madurai,9.9252,78.1198,45.0,93.0,15.99,17.6,0.26,13.83,24.79,89.06,93.0,Satisfactory,Moderate,Moderate
2025-05-29 12:30:00,Chennai,13.0827,80.2707,10.0,92.0,9.3,4.3,0.65,17.64,24.86,92.0,92.0,Satisfactory,Moderate,Moderate
2025-05-29 12:30:00,Delhi,28.6139,77.209,57.0,367.0,18.6,10.0,0.31,61.6,8.56,84.11,321.0506329113924,Very Poor,Severe,Severe
2025-05-29 12:30:00,Madurai,9.9252,78.1198,45.0,93.0,15.87,18.97,0.25,14.56,24.79,89.06,93.0,Satisfactory,Moderate,Moderate
2025-05-29 12:45:00,Chennai,13.0827,80.2707,10.0,92.0,9.6,4.7,0.7,11.47,24.86,92.0,92.0,Satisfactory,Moderate,Moderate
2025-05-29 12:45:00,Delhi,28.6139,77.209,57.0,367.0,24.2,9.7,0.39,48.1,8.56,84.11,321.0506329113924,Very Poor,Severe,Severe
2025-05-29 12:45:00,Madurai,9.9252,78.1198,44.73,92.47,15.8,18.87,0.25,11.58,24.79,89.06,92.47,Satisfactory,Moderate,Moderate
2025-05-29 13:00:00,Chennai,13.0827,80.2707,17.0,89.0,8.3,4.2,0.71,11.7,24.86,92.0,89.0,Satisfactory,Moderate,Moderate
2025-05-29 13:00:00,Delhi,28.6139,77.209,57.0,367.0,35.3,11.5,0.47,48.2,8.56,84.11,321.0506329113924,Very Poor,Severe,Severe
2025-05-29 13:00:00,Madurai,9.9252,78.1198,25.0,53.0,15.76,19.81,0.25,11.38,24.79,89.06,53.0,Satisfactory,Moderate,Moderate
2025-05-29 13:15:00,Chennai,13.0827,80.2707,17.0,89.0,8.9,4.0,0.73,11.07,24.86,92.0,89.0,Satisfactory,Moderate,Moderate
2025-05-29 13:15:00,Delhi,28.6139,77.209,55.0,228.0,51.2,14.5,0.66,42.0,8.56,84.11,185.38255033557047,Moderate,High,High
2025-05-29 13:15:00,Madurai,9.9252,78.1198,25.0,53.0,15.81,19.46,0.26,12.69,24.79,89.06,53.0,Satisfactory,Moderate,Moderate
2025-05-29 13:30:00,Chennai,13.0827,80.2707,17.0,89.0,10.4,4.5,0.74,14.31,24.86,92.0,89.0,Satisfactory,Moderate,Moderate
2025-05-29 13:30:00,Delhi,28.6139,77.209,55.0,228.0,47.0,16.7,0.78,41.4,8.56,84.11,185.38255033557047,Moderate,High,High
2025-05-29 13:30:00,Madurai,9.9252,78.1198,17.0,89.0,9.27,19.51,0.5,13.35,24.79,89.06,89.0,Satisfactory,Moderate,Moderate
2025-05-29 13:45:00,Chennai,13.0827,80.2707,17.0,89.0,7.0,4.8,0.72,11.43,24.86,92.0,89.0,Satisfactory,Moderate,Moderate
2025-05-29 13:45:00,Delhi,28.6139,77.209,55.0,228.0,58.4,16.2,0.85,35.2,8.56,84.11,185.38255033557047,Moderate,High,High
2025-05-29 13:45:00,Madurai,9.9252,78.1198,17.0,89.0,8.13,19.08,0.26,12.39,24.79,89.06,89.0,Satisfactory,Moderate,Moderate
2025-05-29 14:00:00,Chennai,13.0827,80.2707,45.0,121.0,7.0,5.1,0.72,8.66,24.86,92.0,114.28859060402684,Moderate,High,High
2025-05-29 14:00:00,Delhi,28.6139,77.209,55.0,228.0,66.0,15.8,1.02,28.3,8.56,84.11,185.38255033557047,Moderate,High,High
2025-05-29 14:00:00,Madurai,9.9252,78.1198,45.0,121.0,15.54,19.51,0.25,8.84,24.79,89.06,114.28859060402684,Moderate,High,High
2025-05-29 14:15:00,Chennai,13.0827,80.2707,45.0,121.0,7.3,4.1,0.72,9.02,24.86,92.0,114.28859060402684,Moderate,High,High
2025-05-29 14:15:00,Delhi,28.6139,77.209,59.0,221.0,58.0,16.5,0.96,24.9,8.56,84.11,180.73154362416108,Moderate,High,High
2025-05-29 14:15:00,Madurai,9.9252,78.1198,52.0,171.0,15.86,19.55,0.26,11.62,24.79,89.06,74.65517241379311,Satisfactory,Moderate,Moderate
2025-05-29 14:30:00,Chennai,13.0827,80.2707,45.0,121.0,6.5,3.9,0.76,14.21,24.86,92.0,114.28859060402684,Moderate,High,High
2025-05-29 14:30:00,Delhi,28.6139,77.209,59.0,221.0,52.2,15.9,0.68,42.6,8.56,84.11,180.73154362416108,Moderate,High,High
2025-05-29 14:30:00,Madurai,9.9252,78.1198,12.0,27.0,15.74,19.71,0.25,14.23,24.79,89.06,27.0,Good,Low,Low
2025-05-29 14:45:00,Chennai,13.0827,80.2707,45.0,121.0,4.6,3.4,0.73,14.25,24.86,92.0,114.28859060402684,Moderate,High,High
2025-05-29 14:45:00,Delhi,28.6139,77.209,59.0,221.0,46.2,14.6,0.5,54.9,8.56,84.11,180.73154362416108,Moderate,High,High
2025-05-29 14:45:00,Madurai,9.9252,78.1198,11.96,26.96,16.12,19.94,0.25,14.23,24.79,89.06,26.96,Good,Low,Low
2025-05-29 15:00:00,Chennai,13.0827,80.2707,21.0,94.0,5.2,2.9,0.73,14.19,24.86,92.0,94.0,Satisfactory,Moderate,Moderate
2025-05-29 15:00:00,Delhi,28.6139,77.209,59.0,221.0,57.1,13.7,0.45,54.4,8.56,84.11,180.73154362416108,Moderate,High,High
2025-05-29 15:00:00,Madurai,9.9252,78.1198,16.48,60.48,15.33,20.35,0.25,14.21,24.79,89.06,60.48,Satisfactory,Moderate,Moderate
2025-05-29 15:15:00,Chennai,13.0827,80.2707,21.0,94.0,3.2,2.6,0.71,8.35,24.86,92.0,94.0,Satisfactory,Moderate,Moderate
2025-05-29 15:15:00,Delhi,28.6139,77.209,58.0,146.0,66.6,12.8,0.46,31.1,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 15:30:00,Delhi,28.6139,77.209,58.0,146.0,56.3,13.4,0.6,25.5,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 15:30:00,Madurai,9.9252,78.1198,10.0,23.0,16.06,19.43,0.25,11.96,24.79,89.06,24.2875,Good,Low,Low
2025-05-29 15:45:00,Chennai,13.0827,80.2707,21.0,94.0,5.4,2.2,0.69,15.58,24.86,92.0,94.0,Satisfactory,Moderate,Moderate
2025-05-29 15:45:00,Madurai,9.9252,78.1198,10.19,23.38,15.64,19.7,0.26,14.57,24.79,89.06,24.625,Good,Low,Low
2025-05-29 16:00:00,Chennai,13.0827,80.2707,16.0,78.0,4.6,2.7,0.69,13.56,24.86,92.0,78.0,Satisfactory,Moderate,Moderate
2025-05-29 16:00:00,Delhi,28.6139,77.209,58.0,146.0,23.9,14.0,0.63,53.0,8.56,84.11,130.8993288590604,Moderate,High,High
2025-05-29 16:00:00,Madurai,9.9252,78.1198,18.5,40.0,15.58,19.65,0.25,12.25,24.79,89.06,40.0,Good,Low,Low
2025-05-29 16:15:00,Chennai,13.0827,80.2707,16.0,78.0,4.2,1.8,0.68,10.94,24.86,92.0,78.0,Satisfactory,Moderate,Moderate
2025-05-29 16:15:00,Delhi,28.6139,77.209,51.0,128.0,21.7,13.9,0.48,62.6,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-29 16:15:00,Madurai,9.9252,78.1198,18.5,40.0,15.8,18.88,0.25,12.61,24.79,89.06,40.0,Good,Low,Low
2025-05-29 16:30:00,Chennai,13.0827,80.2707,16.0,78.0,6.4,1.1,0.66,14.29,24.86,92.0,78.0,Satisfactory,Moderate,Moderate
2025-05-29 16:30:00,Delhi,28.6139,77.209,51.0,128.0,21.9,12.5,0.39,50.7,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-29 16:30:00,Madurai,9.9252,78.1198,18.5,40.0,15.52,19.24,0.25,12.98,24.79,89.06,40.0,Good,Low,Low
2025-05-29 16:45:00,Chennai,13.0827,80.2707,16.0,78.0,4.7,1.7,0.64,11.66,24.86,92.0,78.0,Satisfactory,Moderate,Moderate
2025-05-29 16:45:00,Delhi,28.6139,77.209,51.0,128.0,23.0,12.5,0.48,47.2,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-29 16:45:00,Madurai,9.9252,78.1198,18.28,39.56,15.48,19.14,0.25,11.37,24.79,89.06,39.56,Good,Low,Low
2025-05-29 17:00:00,Chennai,13.0827,80.2707,16.0,65.0,5.5,1.5,0.62,10.78,24.86,92.0,65.0,Satisfactory,Moderate,Moderate
2025-05-29 17:00:00,Delhi,28.6139,77.209,51.0,128.0,22.6,12.0,0.45,48.2,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-29 17:00:00,Madurai,9.9252,78.1198,8.5,20.0,15.98,20.35,0.25,11.07,24.79,89.06,25.4375,Good,Low,Low
2025-05-29 17:15:00,Chennai,13.0827,80.2707,16.0,65.0,7.3,1.0,0.6,9.94,24.86,92.0,65.0,Satisfactory,Moderate,Moderate
2025-05-29 17:15:00,Delhi,28.6139,77.209,40.0,81.0,21.0,12.4,0.54,47.3,8.56,84.11,81.0,Satisfactory,Moderate,Moderate
2025-05-29 17:15:00,Madurai,9.9252,78.1198,8.5,20.0,16.09,19.72,0.25,10.78,24.79,89.06,24.65,Good,Low,Low
2025-05-29 17:30:00,Chennai,13.0827,80.2707,16.0,65.0,5.8,0.8,0.62,11.62,24.86,92.0,65.0,Satisfactory,Moderate,Moderate
2025-05-29 17:30:00,Delhi,28.6139,77.209,40.0,81.0,27.6,13.0,0.54,45.4,8.56,84.11,81.0,Satisfactory,Moderate,Moderate
2025-05-29 17:30:00,Madurai,9.9252,78.1198,8.5,20.0,16.09,20.12,0.25,13.82,24.79,89.06,25.15,Good,Low,Low
2025-05-29 17:45:00,Chennai,13.0827,80.2707,16.0,65.0,5.3,1.8,0.65,16.01,24.86,92.0,65.0,Satisfactory,Moderate,Moderate
2025-05-29 17:45:00,Delhi,28.6139,77.209,40.0,81.0,61.6,13.3,0.63,29.5,8.56,84.11,81.0,Satisfactory,Moderate,Moderate
2025-05-29 17:45:00,Madurai,9.9252,78.1198,8.44,19.89,15.87,20.02,0.25,14.86,24.79,89.06,25.025,Good,Low,Low
2025-05-29 18:00:00,Chennai,13.0827,80.2707,16.0,59.0,6.6,2.3,0.65,13.7,24.86,92.0,59.0,Satisfactory,Moderate,Moderate
2025-05-29 18:00:00,Delhi,28.6139,77.209,40.0,81.0,62.0,12.6,0.7,25.9,8.56,84.11,81.0,Satisfactory,Moderate,Moderate
2025-05-29 18:00:00,Madurai,9.9252,78.1198,6.0,15.0,15.81,19.76,0.25,14.08,24.79,89.06,24.700000000000003,Good,Low,Low
2025-05-29 19:00:00,Chennai,13.0827,80.2707,17.0,73.0,3.6,4.3,0.64,14.46,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 19:00:00,Delhi,28.6139,77.209,59.0,117.0,33.4,13.6,0.7,32.2,8.56,84.11,111.63087248322148,Moderate,High,High
2025-05-29 19:00:00,Madurai,9.9252,78.1198,5.5,14.0,15.86,20.58,0.25,13.66,24.79,89.06,25.725,Good,Low,Low
2025-05-29 19:15:00,Chennai,13.0827,80.2707,17.0,73.0,4.7,3.9,0.64,12.07,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 19:15:00,Delhi,28.6139,77.209,50.0,97.0,33.1,13.3,0.55,40.7,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 19:15:00,Madurai,9.9252,78.1198,5.5,14.0,15.5,20.37,0.25,12.87,24.79,89.06,25.4625,Good,Low,Low
2025-05-29 19:30:00,Chennai,13.0827,80.2707,17.0,73.0,3.9,4.4,0.64,16.41,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 19:30:00,Delhi,28.6139,77.209,50.0,97.0,35.7,12.3,0.45,46.13,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 19:30:00,Madurai,9.9252,78.1198,5.5,14.0,15.53,19.88,0.24,14.46,24.79,89.06,24.85,Good,Low,Low
2025-05-29 19:45:00,Chennai,13.0827,80.2707,17.0,73.0,5.9,4.6,0.64,12.52,24.86,92.0,73.0,Satisfactory,Moderate,Moderate
2025-05-29 19:45:00,Delhi,28.6139,77.209,50.0,97.0,36.8,12.4,0.41,51.57,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 19:45:00,Madurai,9.9252,78.1198,5.48,13.98,16.15,19.81,0.25,10.75,24.79,89.06,24.7625,Good,Low,Low
2025-05-29 20:00:00,Chennai,13.0827,80.2707,28.0,119.0,5.7,4.3,0.64,8.98,24.86,92.0,112.95973154362416,Moderate,High,High
2025-05-29 20:00:00,Delhi,28.6139,77.209,50.0,97.0,19.7,13.9,0.52,57.0,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 20:00:00,Madurai,9.9252,78.1198,4.5,12.0,16.06,20.34,0.25,10.84,24.79,89.06,25.425,Good,Low,Low
2025-05-29 20:15:00,Chennai,13.0827,80.2707,28.0,119.0,6.5,4.0,0.64,12.7,24.86,92.0,112.95973154362416,Moderate,High,High
2025-05-29 20:15:00,Delhi,28.6139,77.209,55.0,97.0,24.4,13.7,0.5,55.5,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 20:15:00,Madurai,9.9252,78.1198,4.5,12.0,15.71,20.47,0.25,13.8,24.79,89.06,25.5875,Good,Low,Low
2025-05-29 20:30:00,Chennai,13.0827,80.2707,28.0,119.0,5.9,4.6,0.68,14.9,24.86,92.0,112.95973154362416,Moderate,High,High
2025-05-29 20:30:00,Delhi,28.6139,77.209,55.0,97.0,37.1,14.3,0.54,42.3,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 20:30:00,Madurai,9.9252,78.1198,4.5,12.0,15.78,20.15,0.25,15.24,24.79,89.06,25.1875,Good,Low,Low
2025-05-29 20:45:00,Chennai,13.0827,80.2707,28.0,119.0,3.1,4.9,0.7,15.92,24.86,92.0,112.95973154362416,Moderate,High,High
2025-05-29 20:45:00,Delhi,28.6139,77.209,55.0,97.0,49.8,14.9,0.57,20.8,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 20:45:00,Madurai,9.9252,78.1198,4.47,11.93,15.82,20.09,0.26,15.58,24.79,89.06,25.1125,Good,Low,Low
2025-05-29 21:00:00,Chennai,13.0827,80.2707,12.0,49.0,3.2,4.8,0.7,15.95,24.86,92.0,49.0,Good,Low,Low
2025-05-29 21:00:00,Delhi,28.6139,77.209,55.0,97.0,62.5,15.5,0.61,12.7,8.56,84.11,97.0,Satisfactory,Moderate,Moderate
2025-05-29 21:00:00,Madurai,9.9252,78.1198,3.0,9.0,15.75,20.74,0.24,14.82,24.79,89.06,25.925,Good,Low,Low
2025-05-29 21:15:00,Chennai,13.0827,80.2707,12.0,49.0,6.2,4.9,0.69,13.68,24.86,92.0,49.0,Good,Low,Low
2025-05-29 21:15:00,Delhi,28.6139,77.209,51.0,139.0,64.9,17.9,0.74,10.5,8.56,84.11,126.248322147651,Moderate,High,High
2025-05-29 21:15:00,Madurai,9.9252,78.1198,3.0,9.0,15.93,20.59,0.25,13.77,24.79,89.06,25.7375,Good,Low,Low
2025-05-29 21:30:00,Chennai,13.0827,80.2707,12.0,49.0,3.5,4.5,0.64,13.86,24.86,92.0,49.0,Good,Low,Low
2025-05-29 21:30:00,Delhi,28.6139,77.209,51.0,139.0,69.3,17.7,0.8,11.8,8.56,84.11,126.248322147651,Moderate,High,High
2025-05-29 21:30:00,Madurai,9.9252,78.1198,3.0,9.0,15.75,20.74,0.25,14.18,24.79,89.06,25.925,Good,Low,Low
2025-05-29 21:45:00,Chennai,13.0827,80.2707,12.0,49.0,3.9,4.3,0.6,14.5,24.86,92.0,49.0,Good,Low,Low
2025-05-29 21:45:00,Delhi,28.6139,77.209,51.0,139.0,66.1,17.7,0.86,13.7,8.56,84.11,126.248322147651,Moderate,High,High
2025-05-29 21:45:00,Madurai,9.9252,78.1198,3.06,9.11,16.08,20.27,0.25,13.87,24.79,89.06,25.3375,Good,Low,Low
2025-05-29 22:00:00,Chennai,13.0827,80.2707,11.0,39.0,4.5,4.5,0.6,12.6,24.86,92.0,39.0,Good,Low,Low
2025-05-29 22:00:00,Delhi,28.6139,77.209,51.0,139.0,66.0,19.7,0.88,15.2,8.56,84.11,126.248322147651,Moderate,High,High
2025-05-29 22:00:00,Madurai,9.9252,78.1198,5.5,14.0,15.67,19.96,0.24,13.23,24.79,89.06,24.950000000000003,Good,Low,Low
2025-05-29 22:15:00,Chennai,13.0827,80.2707,11.0,39.0,7.3,3.4,0.58,13.62,24.86,92.0,39.0,Good,Low,Low
2025-05-29 22:15:00,Delhi,28.6139,77.209,80.0,190.0,59.3,21.3,0.89,15.7,8.56,84.11,165.86206896551724,Moderate,High,High
2025-05-29 22:15:00,Madurai,9.9252,78.1198,5.5,14.0,15.64,19.88,0.25,13.42,24.79,89.06,24.85,Good,Low,Low
2025-05-29 22:30:00,Chennai,13.0827,80.2707,11.0,39.0,5.2,3.8,0.57,13.21,24.86,92.0,39.0,Good,Low,Low
2025-05-29 22:30:00,Delhi,28.6139,77.209,80.0,190.0,55.7,21.5,0.94,18.1,8.56,84.11,165.86206896551724,Moderate,High,High
2025-05-29 22:30:00,Madurai,9.9252,78.1198,5.5,14.0,15.85,20.09,0.25,13.77,24.79,89.06,25.1125,Good,Low,Low
2025-05-29 22:45:00,Chennai,13.0827,80.2707,11.0,39.0,4.1,3.5,0.57,14.33,24.86,92.0,39.0,Good,Low,Low
2025-05-29 22:45:00,Delhi,28.6139,77.209,80.0,190.0,49.9,21.0,0.87,19.8,8.56,84.11,165.86206896551724,Moderate,High,High
2025-05-29 22:45:00,Madurai,9.9252,78.1198,5.49,13.99,16.08,20.4,0.28,14.9,24.79,89.06,25.5,Good,Low,Low
2025-05-29 23:00:00,Chennai,13.0827,80.2707,15.0,50.0,5.7,3.8,0.58,15.48,24.86,92.0,50.0,Satisfactory,Moderate,Low
2025-05-29 23:00:00,Delhi,28.6139,77.209,80.0,190.0,44.8,20.8,0.86,28.8,8.56,84.11,165.86206896551724,Moderate,High,High
2025-05-29 23:00:00,Madurai,9.9252,78.1198,5.0,13.0,15.85,20.39,0.27,16.68,24.79,89.06,25.4875,Good,Low,Low
2025-05-29 23:15:00,Chennai,13.0827,80.2707,15.0,50.0,4.4,2.9,0.56,17.88,24.86,92.0,50.0,Satisfactory,Moderate,Low
2025-05-29 23:15:00,Delhi,28.6139,77.209,88.0,201.0,38.3,17.0,0.76,40.7,8.56,84.11,193.17241379310343,Moderate,High,High
2025-05-29 23:30:00,Delhi,28.6139,77.209,88.0,201.0,37.5,13.1,0.74,44.3,8.56,84.11,193.17241379310343,Moderate,High,High
2025-05-29 23:30:00,Madurai,9.9252,78.1198,5.0,13.0,15.92,19.85,0.25,16.86,24.79,89.06,24.8125,Good,Low,Low
2025-05-29 23:45:00,Chennai,13.0827,80.2707,15.0,50.0,5.3,2.4,0.61,15.84,24.86,92.0,50.0,Satisfactory,Moderate,Low
2025-05-29 23:45:00,Madurai,9.9252,78.1198,4.98,12.98,15.93,20.21,0.26,16.82,24.79,89.06,25.262500000000003,Good,Low,Low
2025-05-30 00:00:00,Chennai,13.0827,80.2707,18.0,60.0,4.2,2.9,0.62,18.78,24.86,92.0,60.0,Satisfactory,Moderate,Moderate
2025-05-30 00:00:00,Delhi,28.6139,77.209,88.0,201.0,43.2,12.7,0.61,40.8,8.56,84.11,193.17241379310343,Moderate,High,High
2025-05-30 00:00:00,Madurai,9.9252,78.1198,11.49,36.49,10.06,19.92,0.44,17.8,24.79,89.06,36.49,Good,Low,Low
2025-05-30 00:15:00,Delhi,28.6139,77.209,62.0,128.0,42.8,11.8,0.68,40.1,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-30 00:15:00,Madurai,9.9252,78.1198,18.0,60.0,15.56,19.59,0.25,17.21,24.79,89.06,60.0,Satisfactory,Moderate,Moderate
2025-05-30 00:30:00,Chennai,13.0827,80.2707,18.0,60.0,5.8,5.1,0.62,15.64,24.86,92.0,60.0,Satisfactory,Moderate,Moderate
2025-05-30 00:30:00,Delhi,28.6139,77.209,62.0,128.0,44.3,11.6,0.61,21.7,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-30 00:30:00,Madurai,9.9252,78.1198,4.0,11.0,15.74,19.67,0.25,14.48,24.79,89.06,24.5875,Good,Low,Low
2025-05-30 00:45:00,Chennai,13.0827,80.2707,18.0,60.0,6.4,4.9,0.62,13.33,24.86,92.0,60.0,Satisfactory,Moderate,Moderate
2025-05-30 00:45:00,Delhi,28.6139,77.209,62.0,128.0,42.5,12.4,0.68,23.8,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-30 00:45:00,Madurai,9.9252,78.1198,17.5,57.5,15.39,19.61,0.25,13.02,24.79,89.06,57.5,Satisfactory,Moderate,Moderate
2025-05-30 01:00:00,Chennai,13.0827,80.2707,17.0,55.0,5.0,4.2,0.62,12.7,24.86,92.0,55.0,Satisfactory,Moderate,Moderate
2025-05-30 01:00:00,Delhi,28.6139,77.209,62.0,128.0,37.8,12.6,0.68,25.2,8.56,84.11,118.93959731543625,Moderate,High,High
2025-05-30 01:00:00,Madurai,9.9252,78.1198,14.5,32.0,15.51,19.89,0.25,13.23,24.79,89.06,32.0,Good,Low,Low
2025-05-30 01:15:00,Chennai,13.0827,80.2707,17.0,55.0,5.1,5.2,0.61,13.76,24.86,92.0,55.0,Satisfactory,Moderate,Moderate
2025-05-30 01:15:00,Delhi,28.6139,77.209,62.0,158.0,48.8,13.6,0.74,27.7,8.56,84.11,138.8724832214765,Moderate,High,High
